259,651,348,33,57,0
260,649,350,33,57,0
261,647,352,33,57,0
262,646,354,32,57,0
263,644,356,32,57,0
264,643,358,31,57,0
265,642,360,30,57,0
266,641,360,30,57,0
267,641,360,30,57,0
268,640,360,30,57,0
269,640,360,30,57,0
270,640,360,30,57,0
271,640,360,30,57,0
272,640,361,30,57,0
273,640,362,30,57,0
274,640,363,30,57,0
275,640,364,30,57,0
276,638,363,30,57,0
277,636,362,30,57,0
278,635,362,30,57,0
279,633,361,30,57,0
280,632,361,30,57,0
281,630,360,30,57,0
282,629,360,29,57,0
283,628,359,28,57,0
284,626,359,28,57,0
285,625,358,27,57,0
286,624,358,27,57,0
287,623,357,27,57,0
288,623,357,27,57,0
289,622,356,27,57,0
290,622,356,27,57,0
291,622,355,27,57,0
292,622,355,27,57,0
293,623,355,27,57,0
294,623,355,27,57,0
295,623,355,27,57,0
296,624,355,27,57,0
297,625,355,27,57,0
298,626,355,27,57,0
299,628,355,27,57,0
300,629,355,27,57,0
301,630,355,27,57,0
302,632,355,27,57,0
303,634,353,27,57,0
304,637,352,27,57,0
305,640,351,27,57,0
306,643,350,27,57,0
307,646,349,27,57,0
308,647,349,27,57,0
309,648,350,27,57,0
310,649,351,27,57,0
311,651,352,27,57,0
312,651,351,27,57,0
313,652,350,27,57,0
314,652,350,27,57,0
315,653,349,27,57,0
316,653,348,27,57,0
317,654,348,27,57,0
318,653,347,27,57,0
319,653,347,27,56,0
320,652,347,28,55,0
321,652,347,28,55,0
322,652,346,28,55,0
323,651,346,29,54,0
324,651,346,29,53,0
325,651,346,29,53,0
326,651,346,30,53,0
327,651,346,32,53,0
328,651,346,33,53,0
329,651,346,35,53,0
330,651,347,37,52,0
331,651,346,37,52,0
332,651,345,37,53,0
333,651,345,37,52,0
334,651,344,37,53,0
335,651,343,37,53,0
336,652,343,37,53,0
337,649,342,38,53,0
338,647,341,38,53,0
339,645,341,38,53,0
340,643,340,38,53,0
341,641,340,39,53,0
342,639,340,40,53,0
343,637,341,42,53,0
344,636,342,43,53,0
345,635,340,43,53,0
346,635,339,43,53,0
347,635,338,43,53,0
348,635,337,43,53,0
349,635,336,43,53,0
350,635,336,44,53,0
351,636,336,45,53,0
352,637,336,46,53,0
353,638,336,47,53,0
354,639,336,48,53,0
355,640,336,49,53,0
356,641,335,49,52,0
357,643,335,49,51,0
358,644,335,49,50,0
359,646,335,49,49,0
360,644,334,49,49,0
361,642,334,49,49,0
362,640,334,49,49,0
363,639,334,49,49,0
364,637,334,49,49,0
365,635,334,49,49,0
366,634,334,49,49,0
367,632,336,49,46,0
368,630,338,49,43,0
369,628,340,49,41,0
370,626,342,49,38,0
371,624,344,49,35,0
372,622,346,49,33,0
373,621,346,48,33,0
374,620,346,48,33,0
375,620,346,47,33,0
376,619,346,46,33,0
377,618,346,46,33,0
378,618,346,45,33,0
379,619,347,45,32,0
380,620,348,46,32,0
381,621,350,47,31,0
382,622,351,47,30,0
383,623,352,48,30,0
384,624,354,49,29,0
385,625,354,49,29,0
386,626,354,49,29,0
387,627,354,49,29,0
388,628,354,49,29,0
389,629,354,49,29,0
390,630,354,49,29,0
391,632,353,49,29,0
392,635,353,49,29,0
393,637,353,49,29,0
394,640,353,49,29,0
395,640,352,49,29,0
396,640,352,49,29,0
397,640,351,49,29,0
398,640,351,49,29,0
399,641,351,49,29,0
400,640,349,49,29,0
401,640,348,49,29,0
402,639,346,49,29,0
403,639,345,49,29,0
404,638,343,49,29,0
405,638,342,49,29,0
406,637,340,49,29,0
407,636,339,49,29,0
408,635,338,49,29,0
409,634,337,49,29,0
410,634,336,49,29,0
411,632,334,49,29,0
412,631,332,49,29,0
413,629,330,49,29,0
414,628,328,49,29,0
415,627,327,49,29,0
416,626,325,49,29,0
417,626,323,49,29,0
418,626,321,49,29,0
419,626,320,49,29,0
420,624,318,49,29,0
421,623,316,49,29,0
422,621,314,49,29,0
423,620,312,49,29,0
424,619,311,49,29,0
425,618,309,49,29,0
426,617,308,49,29,0
427,616,307,49,29,0
428,615,305,49,29,0
429,614,304,49,29,0
430,613,303,49,29,0
431,612,302,49,29,0
432,611,301,49,29,0
433,610,300,49,29,0
434,609,299,49,29,0
435,608,298,49,29,0
436,608,298,49,29,0
437,608,298,49,29,0
438,608,298,49,29,0
439,608,298,49,29,0
440,608,298,49,29,0
441,608,298,49,29,0
442,608,298,49,29,0
443,608,298,49,29,0
444,608,299,49,29,0
445,607,299,49,29,0
446,607,300,49,29,0
447,606,301,49,29,0
448,606,302,49,29,0
449,606,303,49,29,0
450,606,304,49,29,0
451,606,305,49,29,0
452,607,306,49,29,0
453,607,307,49,29,0
454,608,309,49,29,0
455,608,310,49,28,0
456,609,311,49,27,0
457,610,312,49,26,0
458,611,313,49,25,0
459,612,315,49,24,0
460,611,317,49,24,0
461,611,320,49,24,0
462,611,322,49,24,0
463,611,325,49,24,0
464,611,325,49,24,0
465,611,325,49,25,0
466,611,325,49,25,0
467,612,326,49,25,0
468,612,326,48,26,0
469,613,327,46,26,0
470,614,328,45,27,0
471,615,328,43,28,0
472,616,329,41,28,0
473,617,330,40,29,0
474,616,330,40,29,0
475,615,330,40,29,0
476,614,331,40,29,0
477,613,331,40,29,0
478,612,332,40,29,0
479,611,332,40,29,0
480,610,333,40,29,0
481,609,333,41,29,0
482,609,333,41,29,0
483,609,333,41,29,0
484,609,333,41,29,0
485,609,333,41,29,0
486,609,334,41,29,0
487,607,334,41,29,0
488,606,334,41,29,0
489,605,335,41,29,0
490,604,335,41,29,0
491,603,336,41,29,0
492,602,336,41,29,0
493,601,337,41,29,0
494,601,337,41,29,0
495,601,337,41,29,0
496,602,337,41,29,0
497,602,337,41,29,0
498,603,337,41,29,0
499,603,337,41,29,0
500,604,337,41,29,0
501,603,337,41,29,0
502,602,337,41,29,0
503,601,338,41,29,0
504,600,338,41,29,0
505,599,339,41,29,0
506,598,339,41,29,0
507,598,340,41,29,0
508,598,341,41,28,0
509,598,342,41,28,0
510,599,343,40,28,0
511,599,345,41,27,0
512,600,346,40,27,0
513,600,347,40,27,0
514,601,349,40,26,0
515,606,351,40,26,0
516,611,353,40,26,0
517,616,355,40,26,0
518,621,358,40,26,0
519,636,364,40,26,0
520,652,370,40,26,0
521,668,376,40,26,0
522,684,383,40,26,0
523,703,390,39,22,0
524,728,394,39,22,0
525,753,398,39,22,0
526,770,398,39,22,0
527,781,400,39,22,0
528,793,402,39,22,0
529,795,403,39,22,0
530,798,405,39,22,0
531,800,406,39,22,0
532,803,408,39,22,0
533,803,410,39,22,0
534,804,413,39,22,0
535,805,415,39,22,0
536,806,418,39,22,0
537,805,419,39,22,0
538,805,420,39,22,0
539,804,421,39,22,0
540,804,422,39,22,0
541,803,423,39,22,0
542,802,424,39,22,0
543,801,425,39,22,0
544,800,426,39,22,0
545,794,426,39,22,0
546,788,426,39,22,0
547,782,426,39,22,0
548,776,426,39,22,0
549,770,427,39,22,0
550,766,426,38,22,0
551,762,426,37,21,0
552,758,425,37,22,0
553,754,425,36,21,0
554,750,425,36,21,0
555,745,422,36,22,0
556,741,420,36,22,0
557,737,418,35,22,0
558,733,416,35,23,0
559,728,412,35,23,0
560,723,409,35,23,0
561,719,405,35,23,0
562,714,402,35,23,0
563,710,399,35,23,0
564,706,395,35,23,0
565,702,391,35,23,0
566,698,388,35,23,0
567,694,383,35,23,0
568,690,378,35,23,0
569,687,373,35,23,0
570,681,370,35,23,0
571,676,367,35,23,0
572,670,364,35,23,0
573,665,362,35,23,0
574,661,359,34,23,0
575,657,356,34,24,0
576,653,353,34,25,0
577,650,350,33,26,0
578,646,348,33,26,0
579,643,347,33,26,0
580,640,346,33,26,0
581,637,342,33,26,0
582,634,338,33,26,0
583,631,335,33,26,0
584,626,332,33,26,0
585,621,330,33,26,0
586,616,328,33,26,0
587,612,326,33,26,0
588,609,323,33,26,0
589,606,321,33,26,0
590,603,318,33,26,0
591,600,316,33,26,0
592,597,314,33,26,0
593,595,312,33,26,0
594,593,310,33,26,0
595,591,308,33,26,0
596,589,306,33,26,0
597,587,303,33,27,0
598,585,301,34,27,0
599,583,299,35,28,0
600,581,297,36,28,0
