91,729,246,235,77,0
92,726,247,234,75,0
93,723,247,234,75,0
94,720,248,234,74,0
95,716,247,232,74,0
96,712,247,231,74,0
97,708,247,230,74,0
98,704,247,229,74,0
99,701,246,227,74,0
100,697,246,226,74,0
101,693,246,225,74,0
102,689,246,224,74,0
103,686,246,222,74,0
104,684,245,221,74,0
105,682,245,221,74,0
106,681,245,219,74,0
107,679,245,219,74,0
108,678,245,217,74,0
109,676,245,217,74,0
110,674,245,216,74,0
111,673,245,215,74,0
112,671,245,214,74,0
113,670,245,213,74,0
114,671,245,213,74,0
115,673,246,213,74,0
116,674,246,214,74,0
117,676,247,213,74,0
118,678,248,213,74,0
119,679,248,214,74,0
120,681,249,213,74,0
121,682,249,214,74,0
122,684,250,214,74,0
123,686,251,214,74,0
124,688,252,214,73,0
125,691,253,214,72,0
126,694,254,214,71,0
127,697,256,214,70,0
128,700,257,214,69,0
129,703,258,214,68,0
130,706,259,214,67,0
131,709,261,214,66,0
132,709,262,214,66,0
133,710,264,213,66,0
134,711,266,213,66,0
135,712,268,212,65,0
136,713,270,211,65,0
137,714,272,211,65,0
138,715,274,210,64,0
139,716,276,209,64,0
140,717,278,209,64,0
141,710,279,209,64,0
142,703,280,209,64,0
143,696,281,209,65,0
144,690,282,208,65,0
145,683,283,208,65,0
146,676,284,208,66,0
147,669,285,208,66,0
148,663,286,208,67,0
149,657,286,208,67,0
150,652,286,207,67,0
151,646,286,207,67,0
152,641,286,206,67,0
153,635,286,206,67,0
154,630,286,205,67,0
155,624,286,205,67,0
156,619,286,204,67,0
157,614,287,204,66,0
158,613,286,204,66,0
159,613,286,203,66,0
160,612,286,203,65,0
161,612,286,202,65,0
162,611,285,202,66,0
163,611,285,201,65,0
164,610,285,201,65,0
165,610,285,200,65,0
166,609,283,200,66,0
167,609,282,200,66,0
168,609,281,200,66,0
169,609,279,199,67,0
170,608,278,200,67,0
171,608,277,200,67,0
172,608,275,199,68,0
173,608,274,199,68,0
174,608,273,199,69,0
175,604,270,199,69,0
176,601,268,198,69,0
177,598,266,197,68,0
178,595,264,197,68,0
179,592,261,196,69,0
180,589,259,195,68,0
181,586,257,194,68,0
182,583,255,194,68,0
183,582,254,193,68,0
184,582,253,191,69,0
185,582,252,189,69,0
186,582,251,187,70,0
187,582,250,185,70,0
188,581,249,184,71,0
189,581,248,182,71,0
190,581,247,180,72,0
191,581,246,178,72,0
192,581,245,176,73,0
193,581,244,174,74,0
194,584,243,171,74,0
195,587,242,169,74,0
196,590,242,167,74,0
197,593,241,165,74,0
198,596,241,163,73,0
199,599,240,161,74,0
200,602,240,159,73,0
201,605,239,157,73,0
202,608,239,155,73,0
203,611,235,152,73,0
204,615,231,149,74,0
205,619,227,146,75,0
206,623,223,143,76,0
207,626,219,140,76,0
208,630,215,137,77,0
209,634,211,134,78,0
210,638,207,131,79,0
211,642,204,128,79,0
212,647,200,126,79,0
213,652,197,125,78,0
214,657,194,123,78,0
215,663,191,121,77,0
216,668,187,119,77,0
217,673,184,118,77,0
218,678,181,116,76,0
219,684,178,114,76,0
220,680,174,119,77,0
221,676,170,124,78,0
222,672,167,130,78,0
223,668,163,135,79,0
224,664,159,140,80,0
225,660,156,146,80,0
226,656,152,151,81,0
227,653,149,156,81,0
228,652,147,160,81,0
229,652,145,163,82,0
230,652,144,166,82,0
231,652,142,170,83,0
232,652,141,173,83,0
233,652,139,176,84,0
234,652,138,180,84,0
235,647,135,184,85,0
236,642,133,189,86,0
237,638,131,192,87,0
238,633,129,197,88,0
239,628,126,202,90,0
240,624,124,205,91,0
241,619,122,210,92,0
242,615,120,214,93,0
243,613,119,217,93,0
244,612,118,219,94,0
245,610,118,222,94,0
246,609,117,224,95,0
247,607,117,227,94,0
248,606,116,229,95,0
249,604,116,232,95,0
250,603,115,234,96,0
251,602,115,237,96,0
252,605,117,239,96,0
253,609,120,240,96,0
254,612,122,243,97,0
255,616,125,244,97,0
256,619,127,246,98,0
257,623,130,248,98,0
258,626,132,250,99,0
259,630,135,252,99,0
260,629,137,256,100,0
261,628,139,260,101,0
262,628,142,263,101,0
263,627,144,267,102,0
264,626,146,271,103,0
265,626,149,274,103,0
266,625,151,278,104,0
267,624,153,282,105,0
268,624,156,285,105,0
269,625,156,288,107,0
270,626,157,292,108,0
271,627,158,296,109,0
272,628,159,299,110,0
273,630,160,302,111,0
274,631,161,306,112,0
275,632,162,309,113,0
276,633,163,313,114,0
277,635,164,316,116,0
278,639,166,320,117,0
279,644,169,324,117,0
280,649,172,328,118,0
281,654,175,332,118,0
282,658,177,337,119,0
283,663,180,341,120,0
284,668,183,345,120,0
285,673,186,349,120,0
286,678,189,353,121,0
287,684,190,357,123,0
288,691,192,360,125,0
289,697,194,365,126,0
290,704,196,368,128,0
291,710,198,372,129,0
292,717,200,376,131,0
293,723,202,380,132,0
294,730,204,384,134,0
295,735,206,390,135,0
296,740,208,396,137,0
297,745,211,403,137,0
298,750,213,409,139,0
299,755,216,416,139,0
300,760,218,422,141,0
301,766,221,428,142,0
302,746,223,432,142,0
303,727,226,436,142,0
304,708,228,440,143,0
305,689,231,444,143,0
306,670,233,448,144,0
307,651,236,452,144,0
308,624,238,453,144,0
309,597,240,455,144,0
310,570,243,456,143,0
311,543,245,458,143,0
312,516,247,459,143,0
313,490,250,460,143,0
314,471,251,460,143,0
315,452,253,461,143,0
316,433,254,462,144,0
317,414,256,463,143,0
318,395,257,464,144,0
319,376,259,465,144,0
320,357,261,466,144,0
321,336,263,466,145,0
322,315,265,466,146,0
323,295,267,465,147,0
324,274,269,465,148,0
325,254,271,465,149,0
326,243,273,460,149,0
327,232,275,455,149,0
328,221,277,450,149,0
329,210,279,445,149,0
330,200,282,440,148,0
331,208,282,431,148,0
332,216,283,422,147,0
333,224,283,413,147,0
334,233,284,403,146,0
335,241,285,394,145,0
336,249,285,385,145,0
337,257,286,376,144,0
338,266,287,367,144,0
339,284,285,356,144,0
340,302,284,346,144,0
341,320,282,336,144,0
342,338,281,326,144,0
343,356,279,315,144,0
344,374,278,305,144,0
345,392,276,295,144,0
346,411,275,284,144,0
347,424,272,273,142,0
348,437,270,263,140,0
349,451,268,251,138,0
350,464,266,241,136,0
351,478,264,229,134,0
352,491,262,219,132,0
353,505,260,208,130,0
354,514,259,203,130,0
355,524,259,198,129,0
356,534,258,192,130,0
357,543,258,188,129,0
358,553,257,182,129,0
359,563,257,177,129,0
360,573,255,175,127,0
361,584,254,173,124,0
362,595,253,171,122,0
363,605,252,169,119,0
364,616,251,167,116,0
365,627,250,165,114,0
366,633,248,169,114,0
367,639,247,173,114,0
368,645,246,177,114,0
369,651,245,181,113,0
370,657,244,185,113,0
371,663,243,190,113,0
372,664,243,192,111,0
373,665,243,195,109,0
374,667,243,196,107,0
375,668,243,199,105,0
376,669,243,201,103,0
377,671,244,203,101,0
378,673,243,203,101,0
379,676,242,203,101,0
380,678,242,203,101,0
381,681,241,203,101,0
382,683,240,203,101,0
383,686,240,203,101,0
384,688,239,203,101,0
385,691,239,203,101,0
386,689,237,201,100,0
387,687,236,200,99,0
388,685,235,199,98,0
389,683,234,198,97,0
390,681,233,197,96,0
391,679,232,196,95,0
392,678,231,194,94,0
393,677,231,192,93,0
394,677,232,189,92,0
395,677,233,186,91,0
396,676,233,184,91,0
397,676,234,181,90,0
398,676,235,178,89,0
399,675,235,176,89,0
400,675,236,173,88,0
401,675,237,170,87,0
402,675,238,167,85,0
403,675,239,164,84,0
404,676,240,161,83,0
405,676,241,158,82,0
406,676,242,156,81,0
407,677,243,152,80,0
408,677,244,150,79,0
409,677,245,147,78,0
410,678,246,144,77,0
411,676,246,142,77,0
412,675,247,140,76,0
413,673,248,138,75,0
414,672,249,136,75,0
415,671,250,134,74,0
416,669,250,132,74,0
417,668,251,130,74,0
418,666,252,128,73,0
419,665,253,126,72,0
420,664,254,124,72,0
421,663,255,122,71,0
422,662,256,121,70,0
423,661,257,119,69,0
424,661,258,117,69,0
425,660,259,115,68,0
426,659,260,114,67,0
427,659,261,111,67,0
428,658,262,110,66,0
429,657,263,108,65,0
430,657,265,106,64,0
431,658,266,104,63,0
432,659,267,103,62,0
433,660,268,102,61,0
434,661,269,100,61,0
435,662,270,99,60,0
436,663,271,98,59,0
437,664,272,97,58,0
438,665,273,95,58,0
439,666,274,94,57,0
440,667,275,93,56,0
441,669,276,91,56,0
442,670,276,91,56,0
443,672,276,90,56,0
444,673,277,90,55,0
445,675,277,89,56,0
446,677,278,89,55,0
447,678,278,89,55,0
448,680,278,88,56,0
449,681,279,88,55,0
450,683,279,87,55,0
451,685,280,87,55,0
452,686,280,87,55,0
453,688,281,86,54,0
454,690,282,85,53,0
455,692,282,84,53,0
456,694,283,83,52,0
457,696,284,82,52,0
458,698,284,81,52,0
459,700,285,80,51,0
460,702,286,79,50,0
461,704,286,78,50,0
462,706,287,77,49,0
463,708,288,76,49,0
464,709,287,75,49,0
465,710,287,75,49,0
466,711,287,75,49,0
467,712,287,75,49,0
468,713,287,75,49,0
469,714,287,75,49,0
470,715,287,75,49,0
471,716,287,75,49,0
472,717,287,75,49,0
473,718,287,75,49,0
474,720,287,74,49,0
475,720,287,74,48,0
476,721,287,74,48,0
477,722,287,73,48,0
478,723,287,73,48,0
479,724,287,72,47,0
480,725,287,72,47,0
481,726,287,71,47,0
482,727,288,71,46,0
483,728,288,71,45,0
484,729,288,70,45,0
485,730,288,70,45,0
486,731,288,69,45,0
487,732,288,69,44,0
488,733,288,68,44,0
489,734,288,68,44,0
490,735,289,68,43,0
491,735,288,68,43,0
492,736,288,67,43,0
493,736,288,68,43,0
494,737,288,67,43,0
495,737,288,68,43,0
496,738,288,67,42,0
497,738,288,68,42,0
498,739,288,67,42,0
499,739,288,68,42,0
500,740,288,67,42,0
501,741,288,67,42,0
502,741,288,66,42,0
503,741,288,66,42,0
504,741,289,66,41,0
505,742,289,65,41,0
506,742,289,65,41,0
507,742,290,65,40,0
508,742,290,65,40,0
509,743,290,64,40,0
510,743,291,64,40,0
511,743,291,63,40,0
512,744,291,62,40,0
513,744,292,62,39,0
514,744,292,62,39,0
515,744,292,62,39,0
516,745,293,61,38,0
517,745,293,61,38,0
518,745,293,61,38,0
519,746,294,60,38,0
520,745,294,60,38,0
521,745,294,60,38,0
522,744,294,60,38,0
523,744,294,60,38,0
524,743,294,60,38,0
525,743,294,60,38,0
526,743,294,60,38,0
527,742,294,60,38,0
528,742,294,60,38,0
529,741,294,60,38,0
530,741,294,60,38,0
531,740,294,60,38,0
532,740,294,60,38,0
533,740,295,60,38,0
534,739,294,59,38,0
535,738,294,59,38,0
536,737,293,59,38,0
537,736,293,59,38,0
538,735,293,59,37,0
539,734,292,59,38,0
540,734,292,58,38,0
541,733,292,57,37,0
542,732,291,57,38,0
543,731,291,57,37,0
544,730,291,57,37,0
545,729,290,57,37,0
546,728,290,57,37,0
547,728,290,56,37,0
548,726,290,56,36,0
549,724,290,56,36,0
550,723,290,55,36,0
551,721,290,55,36,0
552,719,290,56,36,0
553,718,290,55,36,0
554,716,290,55,35,0
555,715,290,54,35,0
556,713,290,55,35,0
557,711,290,55,35,0
558,710,290,54,35,0
559,708,290,54,35,0
560,707,291,54,34,0
561,705,290,53,34,0
562,703,289,53,34,0
563,701,289,53,34,0
564,699,288,53,34,0
565,698,288,52,34,0
566,696,287,52,34,0
567,694,287,52,34,0
568,692,286,52,34,0
569,691,286,51,34,0
570,689,285,51,34,0
571,687,285,51,34,0
572,685,284,51,34,0
573,684,284,50,34,0
574,682,283,50,34,0
575,681,283,49,34,0
576,679,283,50,34,0
577,678,283,49,34,0
578,676,283,49,34,0
579,675,283,49,33,0
580,674,283,48,33,0
581,672,283,49,33,0
582,671,283,48,33,0
583,669,283,48,33,0
584,668,283,48,32,0
585,666,283,48,32,0
586,665,283,48,32,0
587,664,283,47,32,0
588,662,283,47,32,0
589,661,283,47,31,0
590,659,283,47,31,0
591,658,283,46,31,0
592,656,283,47,31,0
593,655,283,46,31,0
594,654,283,46,30,0
595,652,283,46,30,0
596,651,283,45,30,0
597,649,283,46,30,0
598,648,283,45,30,0
599,647,283,45,30,0
600,645,283,45,30,0
